Nome de anuncio;Link;Preco;Data de Carregamento;Preco/m2;Rua/Local/Zona;ID;Freguesia;Municipio;Distrito;area util (m2);area bruta (m2);Tipologia;Ano;No Casas de Banho;Certificado Energetico;Condicao;Group Features ID
b'Oportunidade T2 junto \xc3\xa1 Rua da constitui\xc3\xa7\xc3\xa3o';https://www.imovirtual.com/pt/anuncio/oportunidade-t2-junto-a-rua-da-constituicao-ID15TEF;157500;09/05/2021;1750;Rua do Cedofeita;PortoPortoCedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria;Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria;PORTO;PORTO;90;Não especificado;T2;;1;C;Usado;F2F12F27
b'T2 Duplex Novo- com varanda- no Porto';https://www.imovirtual.com/pt/anuncio/t2-duplex-novo-com-varanda-no-porto-ID15qRe;219000;09/05/2021;3128.6;Rua do Cedofeita;PortoPortoCedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria;Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria;PORTO;PORTO;70;;T2;;2;B;Novo;F2F3F14F19
b'A n\xc3\xa3o perder T3 renovado Rua senhora de F\xc3\xa1tima';https://www.imovirtual.com/pt/anuncio/a-nao-perder-t3-renovado-rua-senhora-de-fatima-ID15UIc;395000;09/05/2021;3435;Rua Nossa Senhora de Fatima;PortoPortoCedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria;Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria;PORTO;PORTO;115;Não especificado;T3;;2;D;Renovado;F2F14F15F22F25
b'Apartamento T2 duplex com jardim no centro do Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t2-duplex-com-jardim-no-centro-do-porto-ID15Kam;625000;09/05/2021;4771;Rua do Cedofeita;PortoPortoCedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria;Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria;PORTO;PORTO;131;190;T2;;3;A;Em construcao;F10
b'Apartamento T3 Duplex com jardim no centro do Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t3-duplex-com-jardim-no-centro-do-porto-ID15K8N;1100000;09/05/2021;5046;Rua do Cedofeita;PortoPortoCedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria;Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria;PORTO;PORTO;218;306;T3;;4;A;Em construcao;F10
b'Apartamento T3 - Carvalhido';https://www.imovirtual.com/pt/anuncio/apartamento-t3-carvalhido-IDZVBM;245000;09/05/2021;1856;Rua do Cedofeita;PortoPortoCedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria;Cedofeita, Santo Ildefonso, Se, Miragaia, Sao Nicolau e Vitoria;PORTO;PORTO;132;Não especificado;T3;;2;Não especificado;Usado;F2F22
b'T1+1 Duplex na Maternidade';https://www.imovirtual.com/pt/anuncio/t1-1-duplex-na-maternidade-ID14LFx;240000;09/05/2021;3429;Largo Maternidade Julio Dinis;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;70;70;T2;2020;2;Não especificado;Não especificado;F14F15F23
b'Apartamento T3 Duplex com jardim e terra\xc3\xa7o em Bessa Leite- no Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t3-duplex-com-jardim-e-terraco-em-bessa-leite-no-porto-ID153qb;740000;09/05/2021;3936;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;188;282;T3;2022;4;A;Em construcao;F8F14
b'Apartamento T2 em frente ao Rio Douro';https://www.imovirtual.com/pt/anuncio/apartamento-t2-em-frente-ao-rio-douro-ID152eU;640000;09/05/2021;5766;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;111;170;T2;2001;2;B;Novo;F2F8F10F11F13
b'Apartamento T2 Venda em Lordelo do Ouro e Massarelos-Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t2-venda-em-lordelo-do-ouro-e-massarelos-porto-ID14BOP;170000;09/05/2021;2000;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;85;85;T2;;2;D;Usado;F3F19F22
b'Apartamento T3 com Box- no Fluvial- Lordelo do Ouro';https://www.imovirtual.com/pt/anuncio/apartamento-t3-com-box-no-fluvial-lordelo-do-ouro-ID14RDE;330000;09/05/2021;2463;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;134;157;T3;1973;2;C;Usado;F2F6F10F11F14F22
b'Apartamento T3 no Edif\xc3\xadcio Varandas da Venezuela';https://www.imovirtual.com/pt/anuncio/apartamento-t3-no-edificio-varandas-da-venezuela-ID14STL;480000;09/05/2021;3721;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;129;190;T3;2013;2;B;Novo;F2F6F7F8F11F15F19F24F25
b'Apartamento T1 \xc3\xa0 Rotunda da Boavista';https://www.imovirtual.com/pt/anuncio/apartamento-t1-a-rotunda-da-boavista-ID14QSY;135000;09/05/2021;3857;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;35;36;T1;1978;1;C;Usado;F6F14F22F24
b'T1+1 com duas frentes e terra\xc3\xa7o a escassos metros da Av. Boavista';https://www.imovirtual.com/pt/anuncio/t1-1-com-duas-frentes-e-terraco-a-escassos-metros-da-av-boavista-ID14JKF;235000;09/05/2021;3917;Rua Agramonte;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;60;77;T1;2021;1;Não especificado;Não especificado;F14F22F27
b'Apartamento T4 com vistas deslumbrantes sobre o rio Douro';https://www.imovirtual.com/pt/anuncio/apartamento-t4-com-vistas-deslumbrantes-sobre-o-rio-douro-ID14GWY;1050000;09/05/2021;5469;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;192;293;T4;2003;4;C;Usado;F2F6F10F13F14F15F18F19F20
b'Apartamento T1 Venda em Lordelo do Ouro e Massarelos-Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-lordelo-do-ouro-e-massarelos-porto-ID14mtD;320000;09/05/2021;3200;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;100;113;T1;;1;B;Novo;F13F14F17F22
b'Apartamento T2 Venda em Lordelo do Ouro e Massarelos-Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t2-venda-em-lordelo-do-ouro-e-massarelos-porto-ID14mtz;215000;09/05/2021;2688;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;80;91;T2;1976;2;Não especificado;Usado;F2F14F24
b'Apartamento T1+1- remodelado- Condom\xc3\xadnio Privado- a 50 m ...';https://www.imovirtual.com/pt/anuncio/apartamento-t1-1-remodelado-condominio-privado-a-50-m-ID14h0I;500000;09/05/2021;3968;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;126;Não especificado;T1;;2;E;Usado;F2F6F8F10F11F15F17F18F22F24
b'Apartamento T4 com vista rio para venda em Massarelos';https://www.imovirtual.com/pt/anuncio/apartamento-t4-com-vista-rio-para-venda-em-massarelos-ID12jXR;800000;09/05/2021;2610;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;306;306;T4;;4;C;Novo;F2F8F10F13F22
b'Apartamento T4 com vista rio para venda em Massarelos';https://www.imovirtual.com/pt/anuncio/apartamento-t4-com-vista-rio-para-venda-em-massarelos-ID12jXR;800000;09/05/2021;2610;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;306;306;T4;;4;C;Novo;F2F8F10F13F22
b'Apartamento T3 com varanda para venda em Lordelo do Ouro';https://www.imovirtual.com/pt/anuncio/apartamento-t3-com-varanda-para-venda-em-lordelo-do-ouro-ID14dqV;480000;09/05/2021;3707;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;129;132;T3;;2;;Novo;F10F22
b'Apartamento T4 com varanda para venda em Lordelo do Ouro';https://www.imovirtual.com/pt/anuncio/apartamento-t4-com-varanda-para-venda-em-lordelo-do-ouro-ID14dqS;745000;09/05/2021;3296;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;226;327;T4;;4;B;Novo;F2F6F7F8F10F15F19F22F29
b'Apartamento T3 Venda em Lordelo do Ouro e Massarelos-Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t3-venda-em-lordelo-do-ouro-e-massarelos-porto-ID141FW;175000;09/05/2021;3500;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;50;53;T3;;Não especificado;D;Usado;F3F14F24
b'Andar Moradia T4 D\xc3\xbaplex novo em Nevogilde';https://www.imovirtual.com/pt/anuncio/andar-moradia-t4-duplex-novo-em-nevogilde-ID13PWl;1100000;09/05/2021;5023;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;219;344;T4;2021;3;A;Novo;F2F8F14F15F21F22F27
b'Apartamento T4 Venda em Lordelo do Ouro e Massarelos-Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t4-venda-em-lordelo-do-ouro-e-massarelos-porto-ID13A6b;1150000;09/05/2021;5583;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;206;248;T4;;;;Novo;F2F3F4F6F7F10F11F13F14F15F17F18F19F22F26F27
b'Apartamento T3 novo com vista sobre o Rio Douro em Massar...';https://www.imovirtual.com/pt/anuncio/apartamento-t3-novo-com-vista-sobre-o-rio-douro-em-massar-ID13iQA;795000;09/05/2021;4590;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;173;173;T3;;4;B;Em construcao;F2F8F10F11F12F13F18
b'T1+1 Centro do Porto';https://www.imovirtual.com/pt/anuncio/t1-1-centro-do-porto-ID13eFv;219000;09/05/2021;2704;Rua de Serralves;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;81;85;T2;1989;2;C;Renovado;F1F2F14F19F24F26
b'T1 Miguel Bombarda com terra\xc3\xa7o e elevador';https://www.imovirtual.com/pt/anuncio/t1-miguel-bombarda-com-terraco-e-elevador-ID12PBK;213000;09/05/2021;4260;Rua Adolfo Casais Monteiro;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;50;57;T1;2020;1;Não especificado;Não especificado;F3F14F22F27
b'Apartamento T3 duplex na Marginal Rio - Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t3-duplex-na-marginal-rio-porto-ID12Hjg;500000;09/05/2021;2815;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;177;177;T3;;3;Isento;Em construcao;F3F8F10F13F14F17
b'Apartamentos T4 de Luxo - Panorama Douro Residence';https://www.imovirtual.com/pt/anuncio/apartamentos-t4-de-luxo-panorama-douro-residence-ID12Ex9;710000;09/05/2021;2863;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;248;Não especificado;T4;;4;A;Em construcao;F2F4F8F10F13F22
b'Apartamentos T3 de Luxo - Panorama Douro Residence';https://www.imovirtual.com/pt/anuncio/apartamentos-t3-de-luxo-panorama-douro-residence-ID12EvA;650000;09/05/2021;3869;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;168;Não especificado;T3;;3;A;Em construcao;F2F4F8F10F13F22
b'Apartamento T2 com 132m2- varanda- garagem e elevador num edif\xc3\xadcio his';https://www.imovirtual.com/pt/anuncio/apartamento-t2-com-132m2-varanda-garagem-e-elevador-num-edificio-his-ID12g12;456500;09/05/2021;5435;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;84;132;T2;2020;2;Não especificado;Não especificado;F2F14F15F22F26
b'Apartamento T2 com 82m2- varanda- garagem e elevador num edif\xc3\xadcio hist';https://www.imovirtual.com/pt/anuncio/apartamento-t2-com-82m2-varanda-garagem-e-elevador-num-edificio-hist-ID12fZh;311250;09/05/2021;5102;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;61;82;T2;2020;1;Não especificado;Não especificado;F2F14F15F22F26
b'Apartamento T1 com 62m2- varanda e elevador num edif\xc3\xadcio hist\xc3\xb3rico com';https://www.imovirtual.com/pt/anuncio/apartamento-t1-com-62m2-varanda-e-elevador-num-edificio-historico-com-ID12fRf;244850;09/05/2021;4801;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;51;62;T1;2020;1;Não especificado;Não especificado;F2F14F15F22F26
b'Apartamento T2+1 com 145m2- varandas- escrit\xc3\xb3rio- garagem e elevador n';https://www.imovirtual.com/pt/anuncio/apartamento-t2-1-com-145m2-varandas-escritorio-garagem-e-elevador-n-ID12fK4;547350;09/05/2021;5419;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;101;145;T2;2020;2;Não especificado;Não especificado;F2F14F15F17F22F26
b'Andar Moradia T4 D\xc3\xbaplex em Nevogilde';https://www.imovirtual.com/pt/anuncio/andar-moradia-t4-duplex-em-nevogilde-ID126sZ;1100000;09/05/2021;5023;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;219;344;T4;2021;4;A;Novo;F2F8F14F15F19F21F27
b'Apartamento duplex com vista para o Douro';https://www.imovirtual.com/pt/anuncio/apartamento-duplex-com-vista-para-o-douro-ID11dXB;325000;09/05/2021;3213;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;101;113;T1;2010;1;B;Usado;F14F15F17F19F22
b'Apartamento T4 DUPLEX Venda em Lordelo do Ouro e Massarelos-Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t4-duplex-venda-em-lordelo-do-ouro-e-massarelos-porto-ID11zj7;621600;09/05/2021;2800;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;222;242;T4;2010;2;;Novo;F15F17F19F22F29
b'Apartamento T3 junto \xc3\xa0 Av. da Boavista e ao Campo Alegre';https://www.imovirtual.com/pt/anuncio/apartamento-t3-junto-a-av-da-boavista-e-ao-campo-alegre-ID15ixn;495000;09/05/2021;3536;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;140;206;T3;2005;3;B;Usado;F2F6F8F14F15F17F19F25
b'Apartamento T4 Novo - Ouro Residence';https://www.imovirtual.com/pt/anuncio/apartamento-t4-novo-ouro-residence-ID15i2B;1150000;09/05/2021;5596;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;205;224;T4;2019;4;;Novo;F2F3F8F14F15F17F19F22
b'T3 no Fluvial com Garagem box- Arrumos e Elevador';https://www.imovirtual.com/pt/anuncio/t3-no-fluvial-com-garagem-box-arrumos-e-elevador-ID15aLP;330000;09/05/2021;2454;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;134;157;T3;1973;2;Não especificado;Não especificado;F2F6F8F10F11F14F15F17F22
b'T4 Novo c/ vista rio e mar';https://www.imovirtual.com/pt/anuncio/t4-novo-c-vista-rio-e-mar-ID157p5;1150000;09/05/2021;5583;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;206;255;T4;2020;4;A;Novo;F12F17F18F22
b'T1 c/L.garagem Campo Alegre (\xc3\xa0 Fac. Ci\xc3\xaancias)Porto';https://www.imovirtual.com/pt/anuncio/t1-c-l-garagem-campo-alegre-a-fac-cienciasporto-ID156S8;230000;09/05/2021;4259;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;54;54;T1;;1;D;Usado;F14F15F17F22F29
b'T1+1 Duplex na Maternidade';https://www.imovirtual.com/pt/anuncio/t1-1-duplex-na-maternidade-ID14LFx;240000;09/05/2021;3429;Largo Maternidade Julio Dinis;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;70;70;T2;2020;2;Não especificado;Não especificado;F14F15F23
b'T3+1 na Avenida da Boavista';https://www.imovirtual.com/pt/anuncio/t3-1-na-avenida-da-boavista-ID15BUr;400000;09/05/2021;2759;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;145;187;T3;;Não especificado;Não especificado;Usado;F3F4F10F15F18F22
b'Apartamento T2 Novo com vista para o Rio Douro e Foz do D...';https://www.imovirtual.com/pt/anuncio/apartamento-t2-novo-com-vista-para-o-rio-douro-e-foz-do-d-ID15fh5;585000;09/05/2021;6031;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;97;107;T2;;3;A;Novo;F2F3F8F10F11F12F13F17F18F22F29
b'Apartamento T1 na Boavista - Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t1-na-boavista-porto-ID15ANh;165000;09/05/2021;2398;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;68;;T1;2021;1;B;Novo;F10F14F17F22
b'Apartamento T2 na Boavista - Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t2-na-boavista-porto-ID15ANc;280000;09/05/2021;3204;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;87;100;T2;;2;A;Novo;F10F14F18F22
b'Apartamento T3 renovado com Vistas Mar e Rio';https://www.imovirtual.com/pt/anuncio/apartamento-t3-renovado-com-vistas-mar-e-rio-ID15ALZ;415000;09/05/2021;2677;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;155;177;T3;1988;2;C;Renovado;F2F6F11F12F13F14F21F24
b'Apartamento T3 em Bessa Leite';https://www.imovirtual.com/pt/anuncio/apartamento-t3-em-bessa-leite-ID15Afh;495000;09/05/2021;3536;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;140;206;T3;2005;3;B;Novo;F2F8F14F15F18F19F22F25
b'Apartamento T2 com vistas para o rio Douro';https://www.imovirtual.com/pt/anuncio/apartamento-t2-com-vistas-para-o-rio-douro-ID15A7V;725000;09/05/2021;5419;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;133;171;T2;2012;3;B;Novo;F2F6F8F13F14F19F22F26
b'Apartamento T2 junto ao Est\xc3\xa1dio do Bessa';https://www.imovirtual.com/pt/anuncio/apartamento-t2-junto-ao-estadio-do-bessa-ID15yN5;355000;09/05/2021;3698;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;96;166;T2;2001;2;C;Usado;F2F8F11F14F15F17F19F22F25F27
b'Apartamento T2 junto ao Est\xc3\xa1dio do Bessa';https://www.imovirtual.com/pt/anuncio/apartamento-t2-junto-ao-estadio-do-bessa-ID15vEg;355000;09/05/2021;3698;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;96;166;T2;2001;2;C;Usado;F8F11F14F15F17F22F25F27
b'Apartamento T3 em Cond. Fechado- junto \xc3\xa0 Av. da Boavista';https://www.imovirtual.com/pt/anuncio/apartamento-t3-em-cond-fechado-junto-a-av-da-boavista-ID15vwt;495000;09/05/2021;3536;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;140;206;T3;2005;Não especificado;Não especificado;Usado;F2F8F14F15F17F18F19F22F25
b'Apartamento T4 com vistas de Rio Douro - Foz do Douro';https://www.imovirtual.com/pt/anuncio/apartamento-t4-com-vistas-de-rio-douro-foz-do-douro-ID15wTG;1150000;09/05/2021;5596;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;205;224;T4;2019;4;;Novo;F2F3F8F11F13F14F15F17F19F22F25
b'Apartamento T2 com vistas para o rio Douro';https://www.imovirtual.com/pt/anuncio/apartamento-t2-com-vistas-para-o-rio-douro-ID15wcY;740000;09/05/2021;5531;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;133;173;T2;2012;3;B;Novo;F2F6F8F11F13F14F18F22F25F26F29
b'Apartamento T3 condominio fechado ao Campo Alegre';https://www.imovirtual.com/pt/anuncio/apartamento-t3-condominio-fechado-ao-campo-alegre-ID15uNT;495000;09/05/2021;3536;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;140;206;T3;2005;2;B;Usado;F2F6F8F11F14F15F18F19F22F25F29
b'Apartamento T1 Novo c/ garagem - a 1min do Mercado Bom Sucesso';https://www.imovirtual.com/pt/anuncio/apartamento-t1-novo-c-garagem-a-1min-do-mercado-bom-sucesso-ID15t23;155000;09/05/2021;4189;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;37;51;T1;2021;1;;Novo;F14F15F17F19F22F25
b'Apartamento T3 inserido no Empreendimento Varandas da Venezuela';https://www.imovirtual.com/pt/anuncio/apartamento-t3-inserido-no-empreendimento-varandas-da-venezuela-ID15q6r;480000;09/05/2021;3721;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;129;190;T3;2013;2;B;Renovado;F2F8F11F14F15F17F19F22F25
b'Apartamento T3 com vista para o Rio Douro e Foz do Douro';https://www.imovirtual.com/pt/anuncio/apartamento-t3-com-vista-para-o-rio-douro-e-foz-do-douro-ID12S3h;795000;09/05/2021;5162;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;154;;T3;;4;;Novo;F2F8F10F12F13F22
b'T1+1 Porto- pr\xc3\xb3ximo da Universidade Cat\xc3\xb3lica';https://www.imovirtual.com/pt/anuncio/t1-1-porto-proximo-da-universidade-catolica-ID15JOi;219000;09/05/2021;2576;Rua Professor Augusto Nobre;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;85;89;T1;1989;2;C;Renovado;F1F2F14F19
b'T5 na Boavista - vistas panor\xc3\xa2micas da cidade at\xc3\xa9 ao mar';https://www.imovirtual.com/pt/anuncio/t5-na-boavista-vistas-panoramicas-da-cidade-ate-ao-mar-ID15II7;751800;09/05/2021;2675;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;281;281;T5;2010;4;B;Usado;F8F14F15F17F19F22F25
b'Apartamento T2 com vistas para o rio Douro';https://www.imovirtual.com/pt/anuncio/apartamento-t2-com-vistas-para-o-rio-douro-ID15I2n;740000;09/05/2021;5531;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;133;171;T2;2012;3;B;Novo;F2F6F8F13F14F15F18F19F22F25F26F29
b'Apartamento T3 com vista para o Rio Douro.';https://www.imovirtual.com/pt/anuncio/apartamento-t3-com-vista-para-o-rio-douro-ID15HVR;660000;09/05/2021;3931;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;167;197;T3;2001;4;C;Usado;F6F8F13F14F15F18F22F25
b'Apartamento T3 Duplex novo em Nevogilde';https://www.imovirtual.com/pt/anuncio/apartamento-t3-duplex-novo-em-nevogilde-ID15GPQ;950000;09/05/2021;4750;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;200;357;T3;2021;4;A;Em construcao;F2F8F14F15F17F19F21F22F27
b'Apartamento T3 Duplex novo em Nevogilde';https://www.imovirtual.com/pt/anuncio/apartamento-t3-duplex-novo-em-nevogilde-ID15GLY;950000;09/05/2021;4750;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;200;357;T3;2021;4;A;Em construcao;F8F11F14F15F18F19F22F25
b'Apartamento T3 Duplex novo em Nevogilde';https://www.imovirtual.com/pt/anuncio/apartamento-t3-duplex-novo-em-nevogilde-ID15GLY;950000;09/05/2021;4750;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;200;357;T3;2021;4;A;Em construcao;F8F11F14F15F18F19F22F25
b'Apartamento T4 de Luxo em Massarelos';https://www.imovirtual.com/pt/anuncio/apartamento-t4-de-luxo-em-massarelos-ID15Gby;1150000;09/05/2021;5596;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;205;224;T4;;4;Não especificado;Em construcao;F6F8F13F14F15F18F19F22F25
b'Apartamento T3 com vistas de Rio em Massarelos';https://www.imovirtual.com/pt/anuncio/apartamento-t3-com-vistas-de-rio-em-massarelos-ID15Fcb;795000;09/05/2021;5402;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;147;196;T3;2020;4;A;Novo;F2F8F11F13F14F17F19F25
b'T3 Fluvial (Urbaniza\xc3\xa7\xc3\xa3o Condominhas) c/ Lugar Garagem';https://www.imovirtual.com/pt/anuncio/t3-fluvial-urbanizacao-condominhas-c-lugar-garagem-ID15EAU;165000;09/05/2021;1542;Alameda Manuel de Arriaga;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;107;107;T3;1993;2;C;Usado;F9F19F22F25
b'Apartamento T1 Venda em Lordelo do Ouro e Massarelos-Porto';https://www.imovirtual.com/pt/anuncio/apartamento-t1-venda-em-lordelo-do-ouro-e-massarelos-porto-ID15Msx;160000;09/05/2021;4571;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;35;35;T1;2020;1;Não especificado;Em construcao;F14F19F22
b'APARTAMENTO LUXO - T4 - Com Terra\xc3\xa7o  (vista soberba sobre o Rio Douro)';https://www.imovirtual.com/pt/anuncio/apartamento-luxo-t4-com-terraco-vista-soberba-sobre-o-rio-douro-ID15LRb;800000;09/05/2021;4678;;PortoPortoLordelo do Ouro e Massarelos;Lordelo do Ouro e Massarelos;PORTO;PORTO;171;243;T4;2008;4;C;Usado;F3F4F6F8F9F12F13F14F15F17F18F19F22F27
